Filename,BRISQUE Score
diastole4618.png,-14.24
diastole4619.png,15.17
diastole462.png,15.83
diastole4621.png,5.34
diastole4620.png,3.5
diastole4622.png,43.57
diastole4623.png,3.64
diastole4624.png,10.1
diastole4625.png,8.76
diastole4628.png,0.73
diastole4626.png,7.51
diastole4629.png,-1.76
diastole4627.png,4.06
diastole463.png,10.49
diastole4631.png,18.09
diastole4630.png,7.15
diastole4632.png,2.46
diastole4633.png,-6.5
diastole4635.png,-2.56
diastole4634.png,4.26
diastole4636.png,-6.82
diastole4637.png,19.41
diastole4638.png,7.42
diastole4639.png,-0.59
diastole464.png,15.33
diastole4640.png,-1.48
diastole4641.png,-9.21
diastole4642.png,12.09
diastole4643.png,11.4
diastole4644.png,6.09
diastole4645.png,17.58
diastole4647.png,-2.08
diastole4646.png,10.03
diastole4648.png,-7.78
diastole4649.png,2.68
diastole465.png,3.91
diastole4650.png,6.62
diastole4652.png,-10.32
diastole4653.png,8.12
diastole4654.png,-0.26
diastole4651.png,9.29
diastole4655.png,11.27
diastole4656.png,-4.22
diastole4658.png,-22.69
diastole4657.png,9.86
diastole466.png,0.78
diastole4659.png,0.82
diastole4660.png,3.47
diastole4661.png,7.75
diastole4662.png,6.85
diastole4663.png,4.69
diastole4665.png,9.72
diastole4664.png,17.7
diastole4666.png,6.74
diastole4667.png,26.0
diastole4668.png,-0.51
diastole4669.png,10.74
diastole467.png,9.93
diastole4670.png,6.56
diastole4671.png,-1.36
diastole4672.png,13.84
diastole4673.png,1.83
diastole4674.png,14.36
diastole4675.png,7.72
diastole4676.png,1.98
diastole4677.png,-22.1
diastole4678.png,0.49
diastole4679.png,24.08
diastole4681.png,-2.32
diastole4680.png,10.58
diastole468.png,3.31
diastole4682.png,7.62
diastole4684.png,21.26
diastole4683.png,33.55
diastole4685.png,9.78
diastole4687.png,-6.83
diastole4686.png,-4.95
diastole4688.png,0.71
diastole4689.png,-3.14
diastole469.png,7.1
diastole4690.png,9.79
diastole4691.png,-3.62
diastole4692.png,-3.98
diastole4693.png,11.17
diastole4695.png,15.76
diastole4694.png,5.71
diastole4696.png,12.66
diastole4697.png,1.42
diastole4698.png,-5.98
diastole4699.png,23.35
diastole47.png,21.75
diastole470.png,-6.73
diastole4700.png,-10.84
diastole4701.png,1.0
diastole4702.png,20.28
diastole4703.png,9.78
diastole4704.png,6.65
diastole4706.png,-1.59
diastole4705.png,14.11
diastole4707.png,14.69
diastole4708.png,-12.2
diastole4709.png,10.3
diastole471.png,-5.18
diastole4711.png,13.58
diastole4710.png,13.35
diastole4712.png,21.75
diastole4713.png,-1.77
diastole4714.png,2.51
diastole4715.png,5.47
diastole4716.png,-16.67
diastole4717.png,22.68
diastole4718.png,17.72
diastole4719.png,5.87
diastole472.png,-0.26
diastole4720.png,14.3
diastole4721.png,2.9
diastole4722.png,-6.65
diastole4724.png,-6.1
diastole4723.png,3.31
diastole4725.png,-0.98
diastole4726.png,17.53
diastole4727.png,-3.92
diastole4728.png,-7.94
diastole4729.png,-4.4
diastole473.png,3.61
diastole4731.png,0.73
diastole4730.png,18.39
diastole4732.png,23.06
diastole4733.png,-22.53
diastole4734.png,18.62
diastole4735.png,-0.51
diastole4736.png,26.26
diastole4738.png,1.87
diastole4737.png,-1.25
diastole4739.png,7.07
diastole474.png,12.27
diastole4741.png,5.1
diastole4740.png,-4.38
diastole4742.png,7.11
diastole4743.png,9.87
diastole4745.png,10.48
diastole4744.png,4.92
diastole4746.png,9.57
diastole4747.png,-3.2
diastole4748.png,11.04
diastole4749.png,15.93
diastole475.png,-2.42
diastole4750.png,0.36
diastole4751.png,1.4
diastole4752.png,18.77
diastole4753.png,10.63
diastole4754.png,-2.79
diastole4755.png,4.15
diastole4756.png,-2.39
diastole4757.png,0.41
diastole4758.png,1.84
diastole4759.png,22.53
diastole476.png,2.26
diastole4760.png,3.95
diastole4761.png,-3.51
diastole4762.png,8.64
diastole4763.png,13.5
diastole4764.png,6.35
diastole4765.png,-10.64
diastole4766.png,12.79
diastole4767.png,8.13
diastole4768.png,3.45
diastole4769.png,3.86
diastole477.png,-12.39
diastole4770.png,5.86
diastole4771.png,-4.11
diastole4772.png,12.16
diastole4773.png,1.51
diastole4774.png,10.96
diastole4775.png,-3.71
diastole4776.png,16.43
diastole4777.png,22.04
diastole4778.png,4.6
diastole478.png,0.25
diastole4780.png,-5.49
diastole4779.png,16.49
diastole4781.png,9.77
diastole4782.png,8.49
diastole4783.png,1.72
diastole4784.png,18.09
diastole4785.png,8.16
diastole4787.png,7.0
diastole4786.png,-4.01
diastole4788.png,17.14
diastole4790.png,6.55
diastole4789.png,10.44
diastole4791.png,9.83
diastole479.png,-9.08
diastole4792.png,-3.76
diastole4794.png,10.87
diastole4793.png,10.86
diastole4795.png,8.76
diastole4796.png,-11.04
diastole4798.png,7.15
diastole4797.png,1.58
diastole4799.png,6.25
diastole48.png,11.79
diastole4800.png,-2.03
diastole480.png,-4.39
diastole4801.png,10.92
diastole4802.png,4.14
diastole4803.png,16.46
diastole4804.png,15.62
diastole4805.png,28.86
diastole4806.png,16.73
diastole4807.png,-10.19
diastole4808.png,12.0
diastole4809.png,7.35
diastole481.png,20.29
diastole4810.png,10.05
diastole4812.png,2.22
diastole4811.png,-14.78
diastole4813.png,5.88
diastole4815.png,13.34
diastole4814.png,20.54
diastole4817.png,-9.79
diastole4816.png,6.98
diastole4818.png,5.81
diastole4819.png,15.32
diastole482.png,17.31
diastole4820.png,11.71
diastole4821.png,8.84
diastole4822.png,-5.73
diastole4823.png,9.83
diastole4824.png,-6.23
diastole4825.png,17.24
diastole4826.png,-10.89
diastole4828.png,13.26
diastole4827.png,6.1
diastole4829.png,-10.3
diastole483.png,-7.43
diastole4830.png,7.28
diastole4831.png,5.65
diastole4832.png,20.41
diastole4833.png,11.98
diastole4834.png,-5.56
diastole4835.png,2.64
diastole4836.png,21.42
diastole4837.png,4.68
diastole4838.png,16.42
diastole4839.png,13.86
diastole484.png,19.2
diastole4840.png,12.96
diastole4841.png,2.5
diastole4842.png,12.4
diastole4843.png,11.82
diastole4844.png,-8.78
diastole4845.png,0.35
diastole4846.png,10.81
diastole4847.png,7.11
diastole4848.png,14.92
diastole4849.png,7.12
diastole485.png,-6.69
diastole4850.png,4.33
diastole4851.png,13.72
diastole4852.png,10.22
diastole4853.png,8.68
diastole4854.png,3.52
diastole4855.png,21.91
diastole4856.png,-10.58
diastole4857.png,-4.59
diastole4858.png,15.02
diastole4859.png,-0.46
diastole486.png,9.15
diastole4860.png,3.22
diastole4861.png,19.5
diastole4862.png,1.87
diastole4863.png,19.77
diastole4864.png,21.38
diastole4865.png,-11.46
diastole4866.png,2.55
diastole4867.png,-16.65
diastole4869.png,12.0
diastole4868.png,-5.37
diastole487.png,0.14
diastole4870.png,11.92
diastole4871.png,-4.99
diastole4872.png,12.99
diastole4873.png,-0.27
diastole4874.png,13.21
diastole4875.png,9.95
diastole4876.png,13.61
diastole4877.png,8.0
diastole4878.png,-11.11
diastole4879.png,-9.08
diastole488.png,-20.25
diastole4880.png,2.68
diastole4881.png,-6.01
diastole4882.png,12.18
diastole4883.png,-4.08
diastole4884.png,0.87
diastole4885.png,15.34
diastole4886.png,9.96
diastole4887.png,8.4
diastole4888.png,-2.0
diastole4889.png,5.03
diastole489.png,13.59
diastole4890.png,13.02
diastole4891.png,5.07
diastole4892.png,7.85
diastole4893.png,3.83
diastole4894.png,-4.08
diastole4895.png,-0.59
diastole4896.png,0.21
diastole4897.png,2.75
diastole4898.png,4.71
diastole4899.png,13.77
diastole49.png,-1.49
diastole490.png,19.5
diastole4900.png,2.69
diastole4901.png,-1.15
diastole4902.png,5.32
diastole4903.png,10.73
diastole4904.png,1.34
diastole4905.png,11.32
diastole4906.png,12.65
diastole4907.png,18.69
diastole4908.png,8.88
diastole4909.png,16.52
diastole491.png,13.06
diastole4910.png,14.08
diastole4911.png,14.0
diastole4912.png,5.52
diastole4913.png,9.72
diastole4915.png,2.41
diastole4914.png,21.4
diastole4916.png,20.19
diastole4917.png,21.77
diastole4918.png,27.96
diastole4919.png,8.12
diastole492.png,-3.56
diastole4920.png,13.55
diastole4921.png,-1.03
diastole4922.png,-18.96
diastole4923.png,14.95
diastole4924.png,7.92
diastole4925.png,-10.19
diastole4926.png,6.15
diastole4927.png,13.12
diastole4928.png,-2.76
diastole4929.png,5.1
diastole493.png,11.64
diastole4930.png,-0.68
diastole4931.png,2.14
diastole4932.png,-0.77
diastole4933.png,11.13
diastole4934.png,4.43
diastole4935.png,0.37
diastole4936.png,3.2
diastole4937.png,6.65
diastole4938.png,1.78
diastole4939.png,-4.61
diastole494.png,13.21
diastole4940.png,22.56
diastole4941.png,7.8
diastole4942.png,7.24
diastole4943.png,2.93
diastole4944.png,13.1
diastole4945.png,11.31
diastole4946.png,-1.83
diastole4947.png,15.46
diastole4948.png,4.82
diastole4949.png,7.73
diastole4950.png,0.32
diastole495.png,1.1
diastole4951.png,12.61
diastole4952.png,2.29
diastole4953.png,21.16
diastole4954.png,-7.9
diastole4955.png,-4.28
diastole4956.png,10.13
diastole4957.png,-16.16
diastole4958.png,11.43
diastole4959.png,9.94
diastole496.png,11.68
diastole4960.png,13.77
diastole4961.png,6.64
diastole4962.png,-3.64
diastole4963.png,24.29
diastole4964.png,10.58
diastole4965.png,6.28
diastole4966.png,-11.79
diastole4968.png,12.29
diastole4967.png,-0.66
diastole4969.png,5.9
diastole497.png,28.27
diastole4970.png,11.31
diastole4971.png,16.22
diastole4972.png,4.33
diastole4973.png,4.51
diastole4974.png,6.79
diastole4975.png,19.53
diastole4976.png,-1.07
diastole4977.png,3.46
diastole4978.png,-9.62
diastole4979.png,14.68
diastole498.png,3.49
diastole4980.png,-0.46
diastole4981.png,-11.66
diastole4982.png,6.97
diastole4983.png,-6.2
diastole4984.png,-9.04
diastole4985.png,16.2
diastole4986.png,10.53
diastole4987.png,8.57
diastole4989.png,10.47
diastole4988.png,3.75
diastole499.png,28.33
diastole4990.png,4.28
diastole4991.png,16.73
diastole4992.png,4.25
diastole4993.png,25.15
diastole4994.png,19.45
diastole4995.png,2.93
diastole4997.png,6.08
diastole4996.png,2.49
diastole4998.png,16.3
diastole4999.png,15.33
diastole5.png,21.16
diastole50.png,11.2
diastole5001.png,13.77
diastole5000.png,8.28
diastole500.png,12.11
diastole5002.png,9.32
diastole5003.png,-20.59
diastole5004.png,10.27
diastole5005.png,15.39
diastole5006.png,23.02
diastole5007.png,8.69
diastole5008.png,10.14
diastole5009.png,2.9
diastole501.png,-9.44
diastole5010.png,-10.34
diastole5012.png,0.38
diastole5011.png,14.03
diastole5013.png,11.42
diastole5014.png,9.21
diastole5015.png,2.4
diastole5017.png,11.39
diastole5016.png,12.16
diastole5018.png,-0.02
diastole5019.png,4.17
diastole502.png,7.55
diastole5020.png,-2.57
diastole5021.png,5.7
diastole5022.png,7.39
diastole5023.png,10.51
diastole5024.png,38.95
diastole5025.png,12.64
diastole5026.png,6.14
diastole5027.png,2.84
diastole5028.png,11.16
diastole5029.png,6.56
diastole503.png,5.54
diastole5031.png,-7.38
diastole5030.png,0.01
diastole5032.png,15.65
diastole5033.png,12.18
diastole5034.png,10.49
diastole5035.png,14.1
diastole5036.png,1.81
diastole5037.png,-4.09
diastole5038.png,5.8
diastole5039.png,16.65
diastole504.png,4.45
diastole5040.png,-5.62
diastole5041.png,7.14
diastole5042.png,16.96
diastole5043.png,-5.67
diastole5044.png,16.49
diastole5045.png,14.97
diastole5047.png,8.2
diastole5046.png,13.38
diastole5048.png,-7.24
diastole5049.png,-3.44
diastole505.png,13.34
diastole5050.png,14.53
diastole5051.png,-0.74
diastole5052.png,14.59
diastole5053.png,21.24
diastole5054.png,9.65
diastole5055.png,9.17
diastole5057.png,24.22
diastole5056.png,6.78
diastole5058.png,15.1
diastole5059.png,7.77
diastole5060.png,36.89
diastole506.png,1.73
diastole5061.png,1.54
diastole5062.png,17.72
diastole5063.png,2.2
diastole5064.png,8.1
diastole5066.png,14.83
diastole5065.png,11.99
diastole5067.png,10.0
diastole5068.png,-3.81
diastole5069.png,16.47
diastole5070.png,-6.93
diastole507.png,18.4
diastole5071.png,5.07
diastole5072.png,0.15
diastole5073.png,-1.14
diastole5074.png,17.31
diastole5075.png,15.38
diastole5076.png,1.55
diastole5077.png,6.79
diastole5078.png,11.03
diastole5079.png,9.84
diastole508.png,1.03
diastole5080.png,0.16
diastole5081.png,4.8
diastole5082.png,11.05
diastole5083.png,3.82
diastole5084.png,2.77
diastole5085.png,10.82
diastole5086.png,16.62
diastole5087.png,-11.56
diastole5088.png,12.35
diastole5089.png,-7.1
diastole509.png,0.89
diastole5090.png,12.18
diastole5091.png,11.63
diastole5092.png,24.02
diastole5094.png,10.23
diastole5095.png,-8.0
diastole5093.png,8.5
diastole5096.png,15.61
diastole5097.png,4.96
diastole5098.png,8.85
diastole5099.png,2.86
diastole51.png,8.2
diastole5100.png,23.73
diastole510.png,15.51
diastole5101.png,15.78
diastole5102.png,11.16
diastole5103.png,17.95
diastole5104.png,21.96
diastole5105.png,12.47
diastole5106.png,4.11
diastole5108.png,9.9
diastole5107.png,16.7
diastole5109.png,19.46
diastole511.png,28.69
diastole5110.png,22.97
diastole5111.png,11.05
diastole5112.png,8.26
diastole5113.png,14.34
diastole5114.png,0.45
diastole5115.png,6.27
diastole5116.png,6.0
diastole5117.png,23.58
diastole5118.png,6.23
diastole5119.png,10.96
diastole512.png,17.98
diastole5120.png,8.99
diastole5121.png,0.24
diastole5122.png,-4.28
diastole5123.png,16.99
diastole5124.png,20.41
diastole5125.png,5.63
diastole5126.png,33.64
diastole5127.png,3.88
diastole5128.png,-3.91
diastole5129.png,17.65
diastole513.png,15.34
diastole5130.png,12.55
diastole5131.png,0.21
diastole5133.png,4.46
diastole5132.png,14.48
diastole5134.png,13.68
diastole5135.png,4.13
diastole5137.png,3.63
diastole5136.png,11.06
diastole5138.png,-1.4
diastole5139.png,12.55
diastole5140.png,8.36
diastole514.png,18.88
diastole5141.png,21.41
diastole5142.png,6.68
diastole5143.png,-5.42
diastole5144.png,13.65
diastole5145.png,17.29
diastole5146.png,17.52
diastole5147.png,-5.95
diastole5148.png,-11.76
diastole5149.png,-19.17
diastole515.png,6.28
diastole5151.png,4.59
diastole5150.png,16.19
diastole5152.png,10.74
diastole5153.png,25.3
diastole5154.png,21.04
diastole5155.png,5.12
diastole5156.png,-0.55
diastole5157.png,26.18
diastole5158.png,15.67
diastole5159.png,2.14
diastole516.png,18.41
diastole5160.png,1.97
diastole5161.png,4.1
diastole5162.png,10.7
diastole5163.png,-0.89
diastole5164.png,-3.0
diastole5166.png,8.23
diastole5165.png,-7.34
diastole5167.png,7.32
diastole5168.png,-6.54
diastole5169.png,2.87
diastole517.png,2.97
diastole5170.png,4.15
diastole5171.png,-4.4
diastole5172.png,5.22
diastole5173.png,16.42
diastole5174.png,2.05
diastole5175.png,-8.3
diastole5176.png,-6.48
diastole5177.png,-0.02
diastole5178.png,-15.47
diastole5179.png,4.33
diastole518.png,31.38
diastole5180.png,14.23
diastole5181.png,17.52
diastole5182.png,0.61
diastole5185.png,13.51
diastole5183.png,3.1
diastole5184.png,5.57
diastole5186.png,18.48
diastole5187.png,0.97
diastole5188.png,9.94
diastole5189.png,-5.0
diastole519.png,0.74
diastole5190.png,0.14
diastole5191.png,-8.51
diastole5192.png,-3.89
diastole5193.png,8.65
diastole5194.png,-2.1
diastole5195.png,-2.68
diastole5196.png,6.21
diastole5197.png,14.74
diastole5198.png,4.11
diastole52.png,-2.52
diastole5199.png,15.51
diastole520.png,-19.9
diastole5200.png,-5.06
diastole5201.png,9.43
diastole5202.png,14.98
diastole5203.png,17.96
diastole5204.png,5.64
diastole5205.png,-0.13
diastole5206.png,-0.69
diastole5208.png,6.71
diastole5207.png,8.38
diastole5209.png,16.18
diastole521.png,4.03
diastole5210.png,12.05
diastole5211.png,11.06
diastole5212.png,-0.99
diastole5213.png,-22.32
diastole5214.png,3.5
diastole5215.png,6.49
diastole5216.png,15.89
diastole5217.png,-10.13
diastole5218.png,-1.64
diastole5219.png,12.38
diastole522.png,0.14
diastole5220.png,-2.12
diastole5221.png,23.84
diastole5222.png,18.82
diastole5223.png,15.52
diastole5224.png,11.09
diastole5225.png,9.97
diastole5226.png,6.62
diastole5227.png,12.02
diastole5228.png,11.31
diastole5229.png,-10.96
diastole523.png,9.35
diastole5230.png,5.57
diastole5231.png,15.66
diastole5232.png,18.54
diastole5233.png,-6.88
diastole5234.png,5.34
diastole5235.png,-3.3
diastole5236.png,-1.21
diastole5237.png,-2.97
diastole5238.png,-2.82
diastole5239.png,15.37
diastole524.png,-6.66
diastole5240.png,7.69
diastole5241.png,11.35
diastole5242.png,8.73
diastole5243.png,8.25
diastole5244.png,17.21
diastole5245.png,23.69
diastole5246.png,14.99
diastole5247.png,-4.7
diastole5248.png,-17.76
diastole5249.png,2.55
diastole525.png,8.49
diastole5250.png,-4.56
diastole5251.png,-11.61
diastole5252.png,-15.46
diastole5253.png,-16.78
diastole5254.png,6.01
diastole5255.png,-7.19
diastole5256.png,-3.83
diastole5257.png,15.0
diastole5258.png,32.34
diastole526.png,2.97
diastole5259.png,25.49
diastole5260.png,10.01
diastole5261.png,-8.62
diastole5262.png,-2.34
diastole5263.png,2.11
diastole5264.png,8.77
diastole5265.png,1.37
diastole5266.png,24.99
diastole5267.png,13.1
diastole5269.png,-7.27
diastole5268.png,4.78
diastole527.png,4.61
diastole5271.png,-3.38
diastole5270.png,11.48
diastole5272.png,17.61
diastole5273.png,13.83
diastole5274.png,-10.6
diastole5275.png,16.01
diastole5276.png,5.65
diastole5277.png,3.66
diastole5278.png,18.98
diastole5279.png,-13.75
diastole528.png,4.63
diastole5280.png,9.11
diastole5281.png,20.33
diastole5282.png,8.74
diastole5283.png,18.37
diastole5284.png,19.04
diastole5285.png,-1.57
diastole5286.png,-15.35
diastole5287.png,30.95
diastole5288.png,17.6
diastole5289.png,8.39
diastole529.png,-6.92
diastole5290.png,11.48
diastole5291.png,6.63
diastole5292.png,9.61
diastole5293.png,1.37
diastole5294.png,-3.74
diastole5295.png,-11.42
diastole5296.png,9.84
diastole5297.png,11.11
diastole5298.png,6.79
diastole5299.png,4.71
diastole53.png,13.17
diastole530.png,-13.8
diastole5300.png,8.49
diastole5301.png,19.27
diastole5302.png,11.78
diastole5303.png,4.85
diastole5304.png,5.86
diastole5305.png,4.1
diastole5306.png,9.7
diastole5307.png,2.09
diastole5309.png,12.03
diastole5308.png,13.33
diastole5310.png,-21.79
diastole531.png,6.11
diastole5311.png,8.68
diastole5312.png,7.08
diastole5313.png,2.87
diastole5315.png,7.76
diastole5314.png,2.61
diastole5316.png,2.81
diastole5318.png,17.23
diastole5317.png,6.53
diastole5319.png,2.09
diastole532.png,37.59
diastole5320.png,-5.7
diastole5321.png,19.75
diastole5323.png,-7.34
diastole5322.png,-3.77
diastole5324.png,17.39
diastole5325.png,16.81
diastole5326.png,14.56
diastole5327.png,2.06
diastole5328.png,10.22
diastole5329.png,-6.23
diastole533.png,10.05
diastole5330.png,11.94
diastole5332.png,6.18
diastole5331.png,2.04
diastole5333.png,-11.79
diastole5334.png,1.53
diastole5336.png,7.48
diastole5337.png,0.45
diastole5338.png,25.89
diastole5339.png,7.57
diastole534.png,15.81
diastole5340.png,10.2
diastole5341.png,0.7
diastole5342.png,-6.32
diastole5344.png,2.5
diastole5343.png,6.93
diastole5345.png,4.03
diastole5346.png,1.61
diastole5347.png,-7.39
diastole5348.png,9.17
diastole5349.png,2.32
diastole535.png,13.36
diastole5352.png,-4.08
diastole5350.png,9.45
diastole5351.png,-1.24
diastole5353.png,-3.5
diastole5354.png,-11.55
diastole5355.png,15.16
diastole5356.png,17.86
diastole5357.png,10.67
diastole5358.png,9.04
diastole536.png,4.62
diastole5359.png,1.09
diastole5361.png,15.42
diastole5360.png,-1.9
diastole5362.png,5.35
diastole5363.png,-0.82
diastole5364.png,-1.88
diastole5365.png,12.29
diastole5367.png,17.95
diastole5366.png,3.48
diastole5368.png,7.31
diastole5369.png,21.62
diastole537.png,8.62
diastole5371.png,-3.21
diastole5370.png,21.0
diastole5372.png,18.52
diastole5373.png,-10.52
diastole5374.png,9.69
diastole5375.png,3.11
diastole5376.png,24.49
diastole5377.png,-2.63
diastole5378.png,2.16
diastole5379.png,4.79
diastole538.png,10.57
diastole5380.png,8.88
diastole5381.png,3.68
diastole5382.png,6.79
diastole5383.png,-2.89
diastole5384.png,2.52
diastole5385.png,-3.28
diastole5386.png,4.06
diastole5387.png,16.78
diastole5388.png,-8.67
diastole5389.png,4.96
diastole5390.png,19.72
diastole539.png,4.03
diastole5391.png,-0.04
diastole5392.png,17.89
diastole5393.png,-1.1
diastole5394.png,-6.3
diastole5395.png,-6.1
diastole5396.png,6.26
diastole5398.png,-16.6
diastole5397.png,11.29
diastole5399.png,21.1
diastole54.png,14.32
diastole540.png,-0.29
diastole5400.png,5.28
diastole5401.png,21.2
diastole5402.png,15.76
diastole5403.png,6.71
diastole5404.png,17.52
diastole5405.png,0.21
diastole5406.png,-1.59
diastole5407.png,19.41
diastole5408.png,1.98
diastole5409.png,6.27
diastole541.png,-2.45
diastole5410.png,-0.04
diastole5411.png,7.37
diastole5412.png,-0.16
diastole5413.png,-0.45
diastole5414.png,11.4
diastole5415.png,0.88
diastole5416.png,12.38
diastole5417.png,-2.22
diastole5418.png,3.66
diastole542.png,18.8
diastole5419.png,0.25
diastole5420.png,15.56
diastole5421.png,-0.26
diastole5422.png,6.89
diastole5423.png,18.65
diastole5424.png,0.04
diastole5425.png,14.04
diastole5426.png,10.1
diastole5427.png,8.8
diastole5428.png,-2.1
diastole543.png,13.54
diastole5429.png,11.17
diastole5430.png,0.84
diastole5431.png,14.17
diastole5432.png,-1.31
diastole5433.png,-15.41
diastole5434.png,8.5
diastole5435.png,7.31
diastole5436.png,0.88
diastole5437.png,11.34
diastole5438.png,6.21
diastole5439.png,1.78
diastole544.png,13.86
diastole5440.png,15.25
diastole5442.png,-2.46
diastole5441.png,-0.79
diastole5443.png,5.26
diastole5444.png,4.96
diastole5445.png,0.88
diastole5447.png,1.23
diastole5446.png,16.25
diastole5448.png,-3.25
diastole5449.png,3.98
diastole545.png,-4.86
diastole5450.png,1.05
diastole5451.png,1.21
diastole5452.png,-1.04
diastole5453.png,5.55
diastole5454.png,-1.37
diastole5456.png,25.94
diastole5455.png,-2.12
diastole5457.png,-2.33
diastole5458.png,13.67
diastole5459.png,0.16
diastole546.png,18.96
diastole5460.png,13.83
diastole5461.png,4.05
diastole5462.png,-18.32
diastole5463.png,11.86
diastole5464.png,8.14
diastole5465.png,14.73
diastole5466.png,-3.35
diastole5467.png,2.77
diastole5468.png,1.27
diastole5469.png,13.55
diastole547.png,3.4
diastole5470.png,33.92
diastole5471.png,9.81
diastole5472.png,12.01
diastole5473.png,3.26
diastole5474.png,24.33
diastole5475.png,-8.81
diastole5476.png,4.14
diastole5477.png,3.85
diastole5478.png,6.15
diastole5479.png,-5.45
diastole548.png,19.5
diastole5480.png,9.32
diastole5481.png,-14.91
diastole5482.png,4.54
diastole5483.png,21.79
diastole5484.png,6.82
diastole5485.png,-3.32
diastole5486.png,9.4
diastole5487.png,21.47
diastole5488.png,5.28
diastole5489.png,-2.62
diastole549.png,4.41
diastole5490.png,18.96
diastole5491.png,-7.72
diastole5492.png,3.0
diastole5493.png,1.51
diastole5494.png,21.46
diastole5495.png,-10.38
diastole5496.png,15.88
diastole5497.png,6.76
diastole5498.png,22.48
diastole5499.png,10.56
diastole55.png,-0.55
diastole5500.png,3.51
diastole550.png,2.28
diastole5501.png,10.46
diastole5502.png,-1.46
diastole5503.png,20.51
diastole5504.png,4.23
diastole5505.png,-16.28
diastole5506.png,10.62
diastole5507.png,17.18
diastole5508.png,5.08
diastole5509.png,11.21
diastole551.png,7.28
diastole5510.png,15.5
diastole5511.png,10.77
diastole5512.png,-1.5
diastole5514.png,-9.84
diastole5513.png,1.03
diastole5515.png,4.66
diastole5516.png,7.83
diastole5517.png,26.0
diastole5518.png,19.67
diastole5519.png,-2.89
diastole552.png,15.38
diastole5520.png,-14.77
diastole5521.png,3.86
diastole5522.png,3.76
diastole5523.png,13.52
diastole5524.png,3.06
diastole5525.png,-14.66
diastole5526.png,10.74
diastole5527.png,17.83
diastole5528.png,5.91
diastole5529.png,0.93
diastole553.png,-15.2
diastole5531.png,-9.72
diastole5530.png,11.88
diastole5532.png,-1.35
diastole5533.png,15.99
diastole5534.png,1.52
diastole5535.png,3.58
diastole5536.png,27.25
diastole5537.png,-12.02
diastole5538.png,3.44
diastole5539.png,5.83
diastole554.png,9.22
diastole5540.png,-1.19
diastole5541.png,6.01
diastole5542.png,3.81
diastole5543.png,5.81
diastole5544.png,4.02
diastole5545.png,5.29
diastole5547.png,11.03
diastole5546.png,17.85
diastole5548.png,5.42
diastole5549.png,18.3
diastole5550.png,-6.76
diastole555.png,-0.82
diastole5551.png,14.11
diastole5552.png,5.71
diastole5553.png,16.7
diastole5554.png,21.95
diastole5556.png,2.2
diastole5555.png,25.52
diastole5557.png,-1.46
diastole5558.png,-0.73
diastole5559.png,18.76
diastole556.png,6.52
diastole5560.png,11.06
diastole5561.png,0.26
diastole5562.png,-1.41
diastole5563.png,22.11
diastole5564.png,9.02
diastole5565.png,4.79
diastole5566.png,9.3
diastole5567.png,5.36
diastole5568.png,17.2
diastole5569.png,10.34
diastole557.png,-6.6
diastole5570.png,23.57
diastole5572.png,2.74
diastole5571.png,12.51
diastole5574.png,3.78
diastole5573.png,20.66
diastole5575.png,-5.93
diastole5576.png,3.34
diastole5577.png,25.52
diastole5578.png,2.85
diastole5579.png,18.43
diastole558.png,-11.07
diastole5580.png,31.21
diastole5581.png,12.26
diastole5582.png,8.25
diastole5583.png,-5.12
diastole5584.png,7.38
diastole5585.png,23.67
diastole5586.png,15.82
diastole5587.png,13.82
diastole5588.png,11.76
diastole5589.png,10.28
diastole559.png,11.28
diastole5590.png,6.05
diastole5591.png,-3.03
diastole5592.png,7.41
diastole5593.png,24.42
diastole5594.png,-0.15
diastole5595.png,3.23
diastole5597.png,2.5
diastole5596.png,16.72
diastole5598.png,17.0
diastole5599.png,-10.84
diastole56.png,-11.36
diastole560.png,10.16
diastole5600.png,1.13
diastole5601.png,9.07
diastole5602.png,0.16
diastole5603.png,8.39
diastole5604.png,10.85
diastole5605.png,11.07
diastole5606.png,16.32
diastole5607.png,-0.95
diastole561.png,8.89
diastole5609.png,6.33
diastole5608.png,13.88
diastole5610.png,15.5
diastole5611.png,12.03
diastole5612.png,14.83
diastole5613.png,3.89
diastole5614.png,2.29
diastole5616.png,15.66
diastole5615.png,9.33
diastole5617.png,1.36
diastole5618.png,3.11
diastole5619.png,7.08
diastole562.png,7.79
diastole5620.png,6.79
diastole5621.png,-24.83
diastole5622.png,0.24
diastole5623.png,-3.13
diastole5624.png,-13.27
diastole5625.png,22.72
diastole5626.png,6.84
diastole5627.png,6.76
diastole5628.png,3.0
diastole5629.png,19.52
diastole5630.png,8.07
diastole563.png,9.81
diastole5631.png,-7.61
diastole5632.png,-7.36
diastole5633.png,10.56
diastole5634.png,16.64
diastole5635.png,1.25
diastole5636.png,7.12
diastole5637.png,17.7
diastole5638.png,14.74
diastole5639.png,-7.06
diastole564.png,10.38
diastole5640.png,-3.82
diastole5641.png,-0.98
diastole5642.png,-3.41
diastole5643.png,-1.5
diastole5644.png,3.65
diastole5645.png,6.53
diastole5646.png,10.33
diastole5647.png,11.47
diastole5648.png,2.35
diastole5649.png,4.28
diastole565.png,12.72
diastole5650.png,28.22
diastole5651.png,5.05
diastole5652.png,3.51
diastole5653.png,28.39
diastole5654.png,10.34
diastole5655.png,4.05
